"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment",
"37","North Carolina","37081","Guilford","2021","2,923","",
"37","North Carolina","37083","Halifax","2008","581","",
"37","North Carolina","37083","Halifax","2009","646","",
"37","North Carolina","37083","Halifax","2010","617","",
"37","North Carolina","37083","Halifax","2011","585","",
"37","North Carolina","37083","Halifax","2012","602","",
"37","North Carolina","37083","Halifax","2013","458","",
"37","North Carolina","37083","Halifax","2014","472","",
"37","North Carolina","37083","Halifax","2015","455","",
"37","North Carolina","37083","Halifax","2016","669","",
"37","North Carolina","37083","Halifax","2017","589","",
"37","North Carolina","37083","Halifax","2018","644","",
"37","North Carolina","37083","Halifax","2019","590","",
"37","North Carolina","37083","Halifax","2020","373","",
"37","North Carolina","37083","Halifax","2021","231","",
"37","North Carolina","37085","Harnett","2008","478","",
"37","North Carolina","37085","Harnett","2009","401","",
"37","North Carolina","37085","Harnett","2010","430","",
"37","North Carolina","37085","Harnett","2011","522","",
"37","North Carolina","37085","Harnett","2012","595","",
"37","North Carolina","37085","Harnett","2013","567","",
"37","North Carolina","37085","Harnett","2014","484","",
"37","North Carolina","37085","Harnett","2015","528","",
"37","North Carolina","37085","Harnett","2016","478","",
"37","North Carolina","37085","Harnett","2017","414","",
"37","North Carolina","37085","Harnett","2018","728","",
"37","North Carolina","37085","Harnett","2019","656","",
"37","North Carolina","37085","Harnett","2020","352","",
"37","North Carolina","37085","Harnett","2021","329","",
"37","North Carolina","37087","Haywood","2008","367","",
"37","North Carolina","37087","Haywood","2009","328","",
"37","North Carolina","37087","Haywood","2010","235","",
"37","North Carolina","37087","Haywood","2011","174","",
"37","North Carolina","37087","Haywood","2012","151","",
"37","North Carolina","37087","Haywood","2013","93","",
"37","North Carolina","37087","Haywood","2014","106","",
"37","North Carolina","37087","Haywood","2015","95","",
"37","North Carolina","37087","Haywood","2016","66","",
"37","North Carolina","37087","Haywood","2017","112","",
"37","North Carolina","37087","Haywood","2018","147","",
"37","North Carolina","37087","Haywood","2019","115","",
"37","North Carolina","37087","Haywood","2020","104","",
"37","North Carolina","37087","Haywood","2021","88","",
"37","North Carolina","37089","Henderson","2008","327","",
"37","North Carolina","37089","Henderson","2009","398","",
"37","North Carolina","37089","Henderson","2010","330","",
"37","North Carolina","37089","Henderson","2011","233","",
"37","North Carolina","37089","Henderson","2012","250","",
"37","North Carolina","37089","Henderson","2013","232","",
"37","North Carolina","37089","Henderson","2014","237","",
"37","North Carolina","37089","Henderson","2015","204","",
"37","North Carolina","37089","Henderson","2016","372","",
"37","North Carolina","37089","Henderson","2017","335","",
"37","North Carolina","37089","Henderson","2018","368","",
"37","North Carolina","37089","Henderson","2019","305","",
"37","North Carolina","37089","Henderson","2020","230","",
"37","North Carolina","37089","Henderson","2021","202","",
"37","North Carolina","37091","Hertford","2008","144","",
"37","North Carolina","37091","Hertford","2009","97","",
"37","North Carolina","37091","Hertford","2010","108","",
"37","North Carolina","37091","Hertford","2011","120","",
"37","North Carolina","37091","Hertford","2012","151","",
"37","North Carolina","37091","Hertford","2013","147","",
"37","North Carolina","37091","Hertford","2014","161","",
"37","North Carolina","37091","Hertford","2015","138","",
"37","North Carolina","37091","Hertford","2016","135","",
"37","North Carolina","37091","Hertford","2017","121","",
"37","North Carolina","37091","Hertford","2018","183","",
"37","North Carolina","37091","Hertford","2019","158","",
"37","North Carolina","37091","Hertford","2020","92","",
"37","North Carolina","37091","Hertford","2021","72","",
"37","North Carolina","37093","Hoke","2008","269","",
"37","North Carolina","37093","Hoke","2009","308","",
"37","North Carolina","37093","Hoke","2010","388","",
"37","North Carolina","37093","Hoke","2011","304","",
"37","North Carolina","37093","Hoke","2012","230","",
"37","North Carolina","37093","Hoke","2013","229","",
"37","North Carolina","37093","Hoke","2014","450","",
"37","North Carolina","37093","Hoke","2015","406","",
"37","North Carolina","37093","Hoke","2016","356","",
"37","North Carolina","37093","Hoke","2017","395","",
"37","North Carolina","37093","Hoke","2018","375","",
"37","North Carolina","37093","Hoke","2019","303","",
"37","North Carolina","37093","Hoke","2020","170","",
"37","North Carolina","37093","Hoke","2021","181","",
"37","North Carolina","37095","Hyde","2008","36","",
"37","North Carolina","37095","Hyde","2009","32","",
"37","North Carolina","37095","Hyde","2010","26","",
"37","North Carolina","37095","Hyde","2011","31","",
"37","North Carolina","37095","Hyde","2012","36","",
"37","North Carolina","37095","Hyde","2013","12","",
"37","North Carolina","37095","Hyde","2014","20","",
"37","North Carolina","37095","Hyde","2015","9","",
"37","North Carolina","37095","Hyde","2016","9","",
"37","North Carolina","37095","Hyde","2017","11","",
"37","North Carolina","37095","Hyde","2018","6","",
"37","North Carolina","37095","Hyde","2019","7","",
"37","North Carolina","37095","Hyde","2020","Suppressed","",
"37","North Carolina","37095","Hyde","2021","Suppressed","",
"37","North Carolina","37097","Iredell","2008","894","",
"37","North Carolina","37097","Iredell","2009","787","",
"37","North Carolina","37097","Iredell","2010","653","",
"37","North Carolina","37097","Iredell","2011","396","",
"37","North Carolina","37097","Iredell","2012","842","",
"37","North Carolina","37097","Iredell","2013","902","",
"37","North Carolina","37097","Iredell","2014","804","",
"37","North Carolina","37097","Iredell","2015","657","",
"37","North Carolina","37097","Iredell","2016","847","",
"37","North Carolina","37097","Iredell","2017","1,397","",
"37","North Carolina","37097","Iredell","2018","1,385","",
"37","North Carolina","37097","Iredell","2019","1,160","",
"37","North Carolina","37097","Iredell","2020","827","",
"37","North Carolina","37097","Iredell","2021","809","",
"37","North Carolina","37099","Jackson","2008","179","",
"37","North Carolina","37099","Jackson","2009","189","",
"37","North Carolina","37099","Jackson","2010","165","",
"37","North Carolina","37099","Jackson","2011","120","",
"37","North Carolina","37099","Jackson","2012","26","",
"37","North Carolina","37099","Jackson","2013","44","",
"37","North Carolina","37099","Jackson","2014","54","",
"37","North Carolina","37099","Jackson","2015","59","",
"37","North Carolina","37099","Jackson","2016","50","",
"37","North Carolina","37099","Jackson","2017","85","",
"37","North Carolina","37099","Jackson","2018","116","",
"37","North Carolina","37099","Jackson","2019","106","",
"37","North Carolina","37099","Jackson","2020","145","",
"37","North Carolina","37099","Jackson","2021","113","",
"37","North Carolina","37101","Johnston","2008","363","",
"37","North Carolina","37101","Johnston","2009","441","",
"37","North Carolina","37101","Johnston","2010","279","",
"37","North Carolina","37101","Johnston","2011","362","",
"37","North Carolina","37101","Johnston","2012","433","",
"37","North Carolina","37101","Johnston","2013","511","",
"37","North Carolina","37101","Johnston","2014","456","",
"37","North Carolina","37101","Johnston","2015","577","",
"37","North Carolina","37101","Johnston","2016","625","",
"37","North Carolina","37101","Johnston","2017","852","",
"37","North Carolina","37101","Johnston","2018","1,735","",
"37","North Carolina","37101","Johnston","2019","1,592","",
"37","North Carolina","37101","Johnston","2020","1,063","",
"37","North Carolina","37101","Johnston","2021","481","",
"37","North Carolina","37103","Jones","2008","70","",
"37","North Carolina","37103","Jones","2009","112","",
"37","North Carolina","37103","Jones","2010","98","",
"37","North Carolina","37103","Jones","2011","79","",
"37","North Carolina","37103","Jones","2012","77","",
"37","North Carolina","37103","Jones","2013","57","",
"37","North Carolina","37103","Jones","2014","40","",
"37","North Carolina","37103","Jones","2015","47","",
"37","North Carolina","37103","Jones","2016","40","",
"37","North Carolina","37103","Jones","2017","37","",
"37","North Carolina","37103","Jones","2018","54","",
"37","North Carolina","37103","Jones","2019","62","",
"37","North Carolina","37103","Jones","2020","45","",
"37","North Carolina","37103","Jones","2021","43","",
"37","North Carolina","37105","Lee","2008","360","",
"37","North Carolina","37105","Lee","2009","418","",
"37","North Carolina","37105","Lee","2010","568","",
"37","North Carolina","37105","Lee","2011","782","",
"37","North Carolina","37105","Lee","2012","749","",
"37","North Carolina","37105","Lee","2013","364","",
"37","North Carolina","37105","Lee","2014","70","",
"37","North Carolina","37105","Lee","2015","68","",
"37","North Carolina","37105","Lee","2016","560","",
"37","North Carolina","37105","Lee","2017","769","",
"37","North Carolina","37105","Lee","2018","956","",
"37","North Carolina","37105","Lee","2019","492","",
"37","North Carolina","37105","Lee","2020","325","",
"37","North Carolina","37105","Lee","2021","256","",
"37","North Carolina","37107","Lenoir","2008","188","",
"37","North Carolina","37107","Lenoir","2009","213","",
"37","North Carolina","37107","Lenoir","2010","281","",
"37","North Carolina","37107","Lenoir","2011","260","",
"37","North Carolina","37107","Lenoir","2012","261","",
"37","North Carolina","37107","Lenoir","2013","309","",
"37","North Carolina","37107","Lenoir","2014","304","",
"37","North Carolina","37107","Lenoir","2015","454","",
"37","North Carolina","37107","Lenoir","2016","558","",
"37","North Carolina","37107","Lenoir","2017","590","",
"37","North Carolina","37107","Lenoir","2018","512","",
"37","North Carolina","37107","Lenoir","2019","663","",
"37","North Carolina","37107","Lenoir","2020","618","",
"37","North Carolina","37107","Lenoir","2021","344","",
"37","North Carolina","37109","Lincoln","2008","135","",
"37","North Carolina","37109","Lincoln","2009","131","",
"37","North Carolina","37109","Lincoln","2010","235","",
"37","North Carolina","37109","Lincoln","2011","469","",
"37","North Carolina","37109","Lincoln","2012","518","",
"37","North Carolina","37109","Lincoln","2013","395","",
"37","North Carolina","37109","Lincoln","2014","243","",
"37","North Carolina","37109","Lincoln","2015","277","",
"37","North Carolina","37109","Lincoln","2016","246","",
"37","North Carolina","37109","Lincoln","2017","287","",
"37","North Carolina","37109","Lincoln","2018","346","",
"37","North Carolina","37109","Lincoln","2019","212","",
"37","North Carolina","37109","Lincoln","2020","173","",
"37","North Carolina","37109","Lincoln","2021","112","",
"37","North Carolina","37113","Macon","2008","112","",
"37","North Carolina","37113","Macon","2009","148","",
"37","North Carolina","37113","Macon","2010","111","",
"37","North Carolina","37113","Macon","2011","100","",
"37","North Carolina","37113","Macon","2012","111","",
"37","North Carolina","37113","Macon","2013","129","",
"37","North Carolina","37113","Macon","2014","135","",
"37","North Carolina","37113","Macon","2015","156","",
"37","North Carolina","37113","Macon","2016","132","",
"37","North Carolina","37113","Macon","2017","141","",
"37","North Carolina","37113","Macon","2018","336","",
"37","North Carolina","37113","Macon","2019","199","",
"37","North Carolina","37113","Macon","2020","223","",
"37","North Carolina","37113","Macon","2021","230","",
"37","North Carolina","37115","Madison","2008","131","",
"37","North Carolina","37115","Madison","2009","166","",
"37","North Carolina","37115","Madison","2010","167","",
"37","North Carolina","37115","Madison","2011","90","",
"37","North Carolina","37115","Madison","2012","77","",
"37","North Carolina","37115","Madison","2013","46","",
"37","North Carolina","37115","Madison","2014","74","",
"37","North Carolina","37115","Madison","2015","37","",
"37","North Carolina","37115","Madison","2016","43","",
"37","North Carolina","37115","Madison","2017","59","",
"37","North Carolina","37115","Madison","2018","104","",
"37","North Carolina","37115","Madison","2019","73","",
"37","North Carolina","37115","Madison","2020","65","",
"37","North Carolina","37115","Madison","2021","71","",
"37","North Carolina","37117","Martin","2008","75","",
"37","North Carolina","37117","Martin","2009","115","",
"37","North Carolina","37117","Martin","2010","120","",
"37","North Carolina","37117","Martin","2011","159","",
"37","North Carolina","37117","Martin","2012","62","",
"37","North Carolina","37117","Martin","2013","66","",
"37","North Carolina","37117","Martin","2014","122","",
"37","North Carolina","37117","Martin","2015","208","",
"37","North Carolina","37117","Martin","2016","247","",
"37","North Carolina","37117","Martin","2017","208","",
"37","North Carolina","37117","Martin","2018","279","",
"37","North Carolina","37117","Martin","2019","231","",
"37","North Carolina","37117","Martin","2020","143","",
"37","North Carolina","37117","Martin","2021","122","",
"37","North Carolina","37111","McDowell","2008","155","",
"37","North Carolina","37111","McDowell","2009","199","",
"37","North Carolina","37111","McDowell","2010","220","",
"37","North Carolina","37111","McDowell","2011","255","",
"37","North Carolina","37111","McDowell","2012","412","",
"37","North Carolina","37111","McDowell","2013","244","",
"37","North Carolina","37111","McDowell","2014","310","",
"37","North Carolina","37111","McDowell","2015","154","",
"37","North Carolina","37111","McDowell","2016","148","",
"37","North Carolina","37111","McDowell","2017","232","",
"37","North Carolina","37111","McDowell","2018","448","",
"37","North Carolina","37111","McDowell","2019","221","",
"37","North Carolina","37111","McDowell","2020","268","",
"37","North Carolina","37111","McDowell","2021","327","",
"37","North Carolina","37119","Mecklenburg","2008","4,124","",
"37","North Carolina","37119","Mecklenburg","2009","4,270","",
"37","North Carolina","37119","Mecklenburg","2010","4,371","",
"37","North Carolina","37119","Mecklenburg","2011","4,370","",
"37","North Carolina","37119","Mecklenburg","2012","5,038","",
"37","North Carolina","37119","Mecklenburg","2013","3,004","",
"37","North Carolina","37119","Mecklenburg","2014","4,627","",
"37","North Carolina","37119","Mecklenburg","2015","4,279","",
"37","North Carolina","37119","Mecklenburg","2016","4,182","",
"37","North Carolina","37119","Mecklenburg","2017","4,941","",
"37","North Carolina","37119","Mecklenburg","2018","5,665","",
"37","North Carolina","37119","Mecklenburg","2019","3,588","",
"37","North Carolina","37119","Mecklenburg","2020","2,437","",
"37","North Carolina","37119","Mecklenburg","2021","2,098","",
"37","North Carolina","37121","Mitchell","2008","29","",
"37","North Carolina","37121","Mitchell","2009","43","",
"37","North Carolina","37121","Mitchell","2010","29","",
"37","North Carolina","37121","Mitchell","2011","33","",
"37","North Carolina","37121","Mitchell","2012","60","",
"37","North Carolina","37121","Mitchell","2013","57","",
"37","North Carolina","37121","Mitchell","2014","108","",
"37","North Carolina","37121","Mitchell","2015","64","",
"37","North Carolina","37121","Mitchell","2016","52","",
"37","North Carolina","37121","Mitchell","2017","85","",
"37","North Carolina","37121","Mitchell","2018","162","",
"37","North Carolina","37121","Mitchell","2019","83","",
"37","North Carolina","37121","Mitchell","2020","91","",
"37","North Carolina","37121","Mitchell","2021","98","",
"37","North Carolina","37123","Montgomery","2008","85","",
"37","North Carolina","37123","Montgomery","2009","144","",
"37","North Carolina","37123","Montgomery","2010","326","",
"37","North Carolina","37123","Montgomery","2011","257","",
"37","North Carolina","37123","Montgomery","2012","247","",
"37","North Carolina","37123","Montgomery","2013","197","",
"37","North Carolina","37123","Montgomery","2014","194","",
"37","North Carolina","37123","Montgomery","2015","242","",
"37","North Carolina","37123","Montgomery","2016","152","",
"37","North Carolina","37123","Montgomery","2017","180","",
"37","North Carolina","37123","Montgomery","2018","179","",
"37","North Carolina","37123","Montgomery","2019","146","",
"37","North Carolina","37123","Montgomery","2020","86","",
"37","North Carolina","37123","Montgomery","2021","56","",
"37","North Carolina","37125","Moore","2008","471","",
"37","North Carolina","37125","Moore","2009","433","",
"37","North Carolina","37125","Moore","2010","469","",
"37","North Carolina","37125","Moore","2011","378","",
"37","North Carolina","37125","Moore","2012","398","",
"37","North Carolina","37125","Moore","2013","396","",
"37","North Carolina","37125","Moore","2014","385","",
"37","North Carolina","37125","Moore","2015","410","",
"37","North Carolina","37125","Moore","2016","259","",
"37","North Carolina","37125","Moore","2017","285","",
"37","North Carolina","37125","Moore","2018","311","",
"37","North Carolina","37125","Moore","2019","285","",
"37","North Carolina","37125","Moore","2020","164","",
"37","North Carolina","37125","Moore","2021","163","",
"37","North Carolina","37127","Nash","2008","460","",
"37","North Carolina","37127","Nash","2009","401","",
"37","North Carolina","37127","Nash","2010","477","",
"37","North Carolina","37127","Nash","2011","285","",
"37","North Carolina","37127","Nash","2012","127","",
"37","North Carolina","37127","Nash","2013","260","",
"37","North Carolina","37127","Nash","2014","182","",
"37","North Carolina","37127","Nash","2015","192","",
"37","North Carolina","37127","Nash","2016","477","",
"37","North Carolina","37127","Nash","2017","453","",
"37","North Carolina","37127","Nash","2018","502","",
"37","North Carolina","37127","Nash","2019","905","",
"37","North Carolina","37127","Nash","2020","672","",
"37","North Carolina","37127","Nash","2021","401","",
"37","North Carolina","37129","New Hanover","2008","1,043","",
"37","North Carolina","37129","New Hanover","2009","799","",
"37","North Carolina","37129","New Hanover","2010","818","",
"37","North Carolina","37129","New Hanover","2011","1,067","",
"37","North Carolina","37129","New Hanover","2012","1,054","",
"37","North Carolina","37129","New Hanover","2013","1,247","",
"37","North Carolina","37129","New Hanover","2014","1,350","",
"37","North Carolina","37129","New Hanover","2015","904","",
"37","North Carolina","37129","New Hanover","2016","1,425","",
"37","North Carolina","37129","New Hanover","2017","1,821","",
"37","North Carolina","37129","New Hanover","2018","886","",
"37","North Carolina","37129","New Hanover","2019","723","",
"37","North Carolina","37129","New Hanover","2020","508","",
"37","North Carolina","37129","New Hanover","2021","485","",
"37","North Carolina","37131","Northampton","2008","177","",
"37","North Carolina","37131","Northampton","2009","192","",
"37","North Carolina","37131","Northampton","2010","182","",
"37","North Carolina","37131","Northampton","2011","160","",
"37","North Carolina","37131","Northampton","2012","170","",
"37","North Carolina","37131","Northampton","2013","121","",
"37","North Carolina","37131","Northampton","2014","136","",
"37","North Carolina","37131","Northampton","2015","134","",
"37","North Carolina","37131","Northampton","2016","210","",
"37","North Carolina","37131","Northampton","2017","192","",
"37","North Carolina","37131","Northampton","2018","201","",
"37","North Carolina","37131","Northampton","2019","158","",
"37","North Carolina","37131","Northampton","2020","110","",
"37","North Carolina","37131","Northampton","2021","72","",
"37","North Carolina","37133","Onslow","2008","618","",
"37","North Carolina","37133","Onslow","2009","670","",
"37","North Carolina","37133","Onslow","2010","631","",
"37","North Carolina","37133","Onslow","2011","287","",
"37","North Carolina","37133","Onslow","2012","217","",
"37","North Carolina","37133","Onslow","2013","340","",
"37","North Carolina","37133","Onslow","2014","380","",
"37","North Carolina","37133","Onslow","2015","634","",
"37","North Carolina","37133","Onslow","2016","851","",
"37","North Carolina","37133","Onslow","2017","1,072","",
"37","North Carolina","37133","Onslow","2018","1,562","",
"37","North Carolina","37133","Onslow","2019","1,173","",
"37","North Carolina","37133","Onslow","2020","709","",
"37","North Carolina","37133","Onslow","2021","519","",
"37","North Carolina","37135","Orange","2008","337","",
"37","North Carolina","37135","Orange","2009","328","",
"37","North Carolina","37135","Orange","2010","332","",
"37","North Carolina","37135","Orange","2011","312","",
"37","North Carolina","37135","Orange","2012","300","",
"37","North Carolina","37135","Orange","2013","363","",
"37","North Carolina","37135","Orange","2014","212","",
"37","North Carolina","37135","Orange","2015","211","",
"37","North Carolina","37135","Orange","2016","361","",
"37","North Carolina","37135","Orange","2017","415","",
"37","North Carolina","37135","Orange","2018","930","",
"37","North Carolina","37135","Orange","2019","632","",
"37","North Carolina","37135","Orange","2020","431","",
"37","North Carolina","37135","Orange","2021","189","",
"37","North Carolina","37137","Pamlico","2008","62","",
"37","North Carolina","37137","Pamlico","2009","74","",
"37","North Carolina","37137","Pamlico","2010","91","",
"37","North Carolina","37137","Pamlico","2011","85","",
"37","North Carolina","37137","Pamlico","2012","71","",
"37","North Carolina","37137","Pamlico","2013","55","",
"37","North Carolina","37137","Pamlico","2014","45","",
"37","North Carolina","37137","Pamlico","2015","37","",
"37","North Carolina","37137","Pamlico","2016","25","",
"37","North Carolina","37137","Pamlico","2017","35","",
"37","North Carolina","37137","Pamlico","2018","29","",
"37","North Carolina","37137","Pamlico","2019","15","",
"37","North Carolina","37137","Pamlico","2020","15","",
"37","North Carolina","37137","Pamlico","2021","21","",
"37","North Carolina","37139","Pasquotank","2008","561","",
"37","North Carolina","37139","Pasquotank","2009","553","",
"37","North Carolina","37139","Pasquotank","2010","527","",
"37","North Carolina","37139","Pasquotank","2011","804","",
"37","North Carolina","37139","Pasquotank","2012","904","",
"37","North Carolina","37139","Pasquotank","2013","798","",
"37","North Carolina","37139","Pasquotank","2014","505","",
"37","North Carolina","37139","Pasquotank","2015","614","",
"37","North Carolina","37139","Pasquotank","2016","693","",
"37","North Carolina","37139","Pasquotank","2017","582","",
"37","North Carolina","37139","Pasquotank","2018","456","",
"37","North Carolina","37139","Pasquotank","2019","335","",
"37","North Carolina","37139","Pasquotank","2020","231","",
"37","North Carolina","37139","Pasquotank","2021","157","",
"37","North Carolina","37141","Pender","2008","128","",
"37","North Carolina","37141","Pender","2009","135","",
"37","North Carolina","37141","Pender","2010","177","",
"37","North Carolina","37141","Pender","2011","221","",
"37","North Carolina","37141","Pender","2012","280","",
"37","North Carolina","37141","Pender","2013","354","",
"37","North Carolina","37141","Pender","2014","357","",
"37","North Carolina","37141","Pender","2015","255","",
"37","North Carolina","37141","Pender","2016","571","",
"37","North Carolina","37141","Pender","2017","645","",
"37","North Carolina","37141","Pender","2018","271","",
"37","North Carolina","37141","Pender","2019","254","",
"37","North Carolina","37141","Pender","2020","185","",
"37","North Carolina","37141","Pender","2021","199","",
"37","North Carolina","37143","Perquimans","2008","108","",
"37","North Carolina","37143","Perquimans","2009","102","",
"37","North Carolina","37143","Perquimans","2010","71","",
"37","North Carolina","37143","Perquimans","2011","84","",
"37","North Carolina","37143","Perquimans","2012","129","",
"37","North Carolina","37143","Perquimans","2013","155","",
"37","North Carolina","37143","Perquimans","2014","99","",
"37","North Carolina","37143","Perquimans","2015","107","",
"37","North Carolina","37143","Perquimans","2016","127","",
"37","North Carolina","37143","Perquimans","2017","94","",
"37","North Carolina","37143","Perquimans","2018","82","",
"37","North Carolina","37143","Perquimans","2019","81","",
"37","North Carolina","37143","Perquimans","2020","53","",
"37","North Carolina","37143","Perquimans","2021","39","",
"37","North Carolina","37145","Person","2008","117","",
"37","North Carolina","37145","Person","2009","223","",
"37","North Carolina","37145","Person","2010","304","",
"37","North Carolina","37145","Person","2011","247","",
"37","North Carolina","37145","Person","2012","213","",
"37","North Carolina","37145","Person","2013","291","",
"37","North Carolina","37145","Person","2014","244","",
"37","North Carolina","37145","Person","2015","284","",
"37","North Carolina","37145","Person","2016","88","",
"37","North Carolina","37145","Person","2017","177","",
"37","North Carolina","37145","Person","2018","435","",
"37","North Carolina","37145","Person","2019","338","",
"37","North Carolina","37145","Person","2020","214","",
"37","North Carolina","37145","Person","2021","218","",
"37","North Carolina","37147","Pitt","2008","661","",
"37","North Carolina","37147","Pitt","2009","522","",
"37","North Carolina","37147","Pitt","2010","710","",
"37","North Carolina","37147","Pitt","2011","691","",
"37","North Carolina","37147","Pitt","2012","787","",
"37","North Carolina","37147","Pitt","2013","926","",
"37","North Carolina","37147","Pitt","2014","1,030","",
"37","North Carolina","37147","Pitt","2015","1,022","",
"37","North Carolina","37147","Pitt","2016","1,459","",
"37","North Carolina","37147","Pitt","2017","1,592","",
"37","North Carolina","37147","Pitt","2018","1,582","",
"37","North Carolina","37147","Pitt","2019","1,177","",
"37","North Carolina","37147","Pitt","2020","869","",
"37","North Carolina","37147","Pitt","2021","635","",
"37","North Carolina","37149","Polk","2008","25","",
"37","North Carolina","37149","Polk","2009","34","",
"37","North Carolina","37149","Polk","2010","35","",
"37","North Carolina","37149","Polk","2011","16","",
"37","North Carolina","37149","Polk","2012","17","",
"37","North Carolina","37149","Polk","2013","32","",
"37","North Carolina","37149","Polk","2014","19","",
"37","North Carolina","37149","Polk","2015","29","",
"37","North Carolina","37149","Polk","2016","50","",
"37","North Carolina","37149","Polk","2017","50","",
"37","North Carolina","37149","Polk","2018","54","",
"37","North Carolina","37149","Polk","2019","39","",
"37","North Carolina","37149","Polk","2020","27","",
"37","North Carolina","37149","Polk","2021","35","",
"37","North Carolina","37151","Randolph","2008","296","",
"37","North Carolina","37151","Randolph","2009","280","",
"37","North Carolina","37151","Randolph","2010","232","",
"37","North Carolina","37151","Randolph","2011","160","",
"37","North Carolina","37151","Randolph","2012","194","",
"37","North Carolina","37151","Randolph","2013","168","",
"37","North Carolina","37151","Randolph","2014","182","",
"37","North Carolina","37151","Randolph","2015","253","",
"37","North Carolina","37151","Randolph","2016","335","",
"37","North Carolina","37151","Randolph","2017","428","",
"37","North Carolina","37151","Randolph","2018","597","",
"37","North Carolina","37151","Randolph","2019","405","",
"37","North Carolina","37151","Randolph","2020","336","",
"37","North Carolina","37151","Randolph","2021","300","",
"37","North Carolina","37153","Richmond","2008","224","",
"37","North Carolina","37153","Richmond","2009","332","",
"37","North Carolina","37153","Richmond","2010","569","",
"37","North Carolina","37153","Richmond","2011","519","",
"37","North Carolina","37153","Richmond","2012","620","",
"37","North Carolina","37153","Richmond","2013","609","",
"37","North Carolina","37153","Richmond","2014","613","",
"37","North Carolina","37153","Richmond","2015","610","",
"37","North Carolina","37153","Richmond","2016","511","",
"37","North Carolina","37153","Richmond","2017","484","",
"37","North Carolina","37153","Richmond","2018","413","",
"37","North Carolina","37153","Richmond","2019","361","",
"37","North Carolina","37153","Richmond","2020","234","",
"37","North Carolina","37153","Richmond","2021","201","",
"37","North Carolina","37155","Robeson","2008","1,362","",
"37","North Carolina","37155","Robeson","2009","1,440","",
"37","North Carolina","37155","Robeson","2010","1,463","",
"37","North Carolina","37155","Robeson","2011","1,360","",
"37","North Carolina","37155","Robeson","2012","1,094","",
"37","North Carolina","37155","Robeson","2013","1,035","",
"37","North Carolina","37155","Robeson","2014","853","",
"37","North Carolina","37155","Robeson","2015","826","",
"37","North Carolina","37155","Robeson","2016","953","",
"37","North Carolina","37155","Robeson","2017","1,040","",
"37","North Carolina","37155","Robeson","2018","1,095","",
"37","North Carolina","37155","Robeson","2019","969","",
"37","North Carolina","37155","Robeson","2020","588","",
"37","North Carolina","37155","Robeson","2021","584","",
"37","North Carolina","37157","Rockingham","2008","505","",
"37","North Carolina","37157","Rockingham","2009","425","",
"37","North Carolina","37157","Rockingham","2010","393","",
"37","North Carolina","37157","Rockingham","2011","382","",
"37","North Carolina","37157","Rockingham","2012","486","",
"37","North Carolina","37157","Rockingham","2013","378","",
"37","North Carolina","37157","Rockingham","2014","422","",
"37","North Carolina","37157","Rockingham","2015","361","",
"37","North Carolina","37157","Rockingham","2016","743","",
"37","North Carolina","37157","Rockingham","2017","1,073","",
"37","North Carolina","37157","Rockingham","2018","1,669","",
"37","North Carolina","37157","Rockingham","2019","1,051","",
"37","North Carolina","37157","Rockingham","2020","749","",
"37","North Carolina","37157","Rockingham","2021","556","",
"37","North Carolina","37159","Rowan","2008","712","",
"37","North Carolina","37159","Rowan","2009","876","",
"37","North Carolina","37159","Rowan","2010","835","",
"37","North Carolina","37159","Rowan","2011","730","",
"37","North Carolina","37159","Rowan","2012","1,005","",
"37","North Carolina","37159","Rowan","2013","818","",
"37","North Carolina","37159","Rowan","2014","715","",
"37","North Carolina","37159","Rowan","2015","584","",
"37","North Carolina","37159","Rowan","2016","570","",
"37","North Carolina","37159","Rowan","2017","645","",
"37","North Carolina","37159","Rowan","2018","717","",
"37","North Carolina","37159","Rowan","2019","431","",
"37","North Carolina","37159","Rowan","2020","330","",
"37","North Carolina","37159","Rowan","2021","285","",
"37","North Carolina","37161","Rutherford","2008","468","",
"37","North Carolina","37161","Rutherford","2009","535","",
"37","North Carolina","37161","Rutherford","2010","587","",
"37","North Carolina","37161","Rutherford","2011","649","",
"37","North Carolina","37161","Rutherford","2012","264","",
"37","North Carolina","37161","Rutherford","2013","497","",
"37","North Carolina","37161","Rutherford","2014","523","",
"37","North Carolina","37161","Rutherford","2015","481","",
"37","North Carolina","37161","Rutherford","2016","472","",
"37","North Carolina","37161","Rutherford","2017","572","",
"37","North Carolina","37161","Rutherford","2018","525","",
"37","North Carolina","37161","Rutherford","2019","503","",
"37","North Carolina","37161","Rutherford","2020","403","",
"37","North Carolina","37161","Rutherford","2021","318","",
"37","North Carolina","37163","Sampson","2008","296","",
"37","North Carolina","37163","Sampson","2009","190","",
"37","North Carolina","37163","Sampson","2010","162","",
"37","North Carolina","37163","Sampson","2011","155","",
"37","North Carolina","37163","Sampson","2012","170","",
"37","North Carolina","37163","Sampson","2013","221","",
"37","North Carolina","37163","Sampson","2014","203","",
"37","North Carolina","37163","Sampson","2015","179","",
"37","North Carolina","37163","Sampson","2016","208","",
"37","North Carolina","37163","Sampson","2017","387","",
"37","North Carolina","37163","Sampson","2018","415","",
"37","North Carolina","37163","Sampson","2019","390","",
"37","North Carolina","37163","Sampson","2020","343","",
"37","North Carolina","37163","Sampson","2021","360","",
"37","North Carolina","37165","Scotland","2008","197","",
